; 构件内力数据
; 工况名称 数据数量
; 内力分量，按构件局部坐标系，拉负压正
; Time(s)		F2(kN)		F3(kN)		F1(kN)		M2(kN.m)	M3(kN.m)	M1(kN.m)	
*CASE CASE_1 N=1773
2.050		-1.302190	3.509891	910.840637	-2.522399	5.506544	1.533074	
2.060		-0.228436	3.158305	903.663635	-2.710953	5.703476	1.512298	
2.070		-1.809888	3.618723	895.278992	-4.423726	1.145959	1.456168	
2.080		-4.061613	6.084752	887.845032	-9.840647	-7.121696	1.455797	
2.090		-8.410188	6.373665	905.981262	-12.109474	-18.198679	1.112411	
2.100		-11.753141	4.757572	968.242554	-10.839141	-26.878462	1.205529	
2.110		-13.004760	3.454664	1013.570862	-9.332383	-31.873674	1.139140	
2.120		-12.836535	5.633420	1032.390503	-11.639436	-34.621578	1.390233	
2.130		-13.295125	5.739055	1039.487793	-11.958705	-38.739723	1.335422	
2.140		-18.683966	5.351990	1047.725464	-10.880836	-49.616070	1.155823	
2.150		-18.896601	3.512103	1066.512085	-6.876089	-55.405380	0.991857	
2.160		-21.654076	2.944164	1103.211548	-3.664136	-63.332909	0.756526	
2.170		-23.159204	2.530717	1159.990234	-2.302560	-67.026627	1.012391	
2.180		-24.240213	4.687809	1212.365723	-6.051190	-71.432365	1.052297	
2.190		-25.401871	4.231765	1240.343140	-6.961712	-76.483200	0.663567	
2.200		-24.548122	4.734230	1266.586182	-8.385671	-78.395058	0.656083	
2.210		-24.296894	5.052569	1287.491211	-8.544774	-79.233139	0.341438	
2.220		-21.624918	3.908043	1340.552979	-8.938366	-75.541351	0.418149	
2.230		-19.465904	6.931807	1387.452148	-14.567162	-72.583572	0.559520	
2.240		-25.178522	3.884050	1426.212769	-10.303320	-79.795746	0.353162	
2.250		-23.623281	2.181042	1442.385498	-5.455019	-81.996216	0.004829	
2.260		-27.121931	0.611983	1464.100708	-3.643664	-91.050461	-0.231146	
2.270		-25.268759	3.340286	1494.037476	-6.492361	-92.319321	-0.223439	
2.280		-26.819942	4.602706	1508.087280	-9.818775	-95.827415	0.052518	
2.290		-27.587383	4.675451	1542.236450	-11.054902	-98.068161	0.196434	
2.300		-25.917406	4.774930	1567.191162	-12.165317	-97.108047	-0.084010	
2.310		-27.160078	6.441464	1594.659546	-14.153211	-98.481438	-0.406464	
2.320		-26.644012	4.220641	1639.611938	-9.877721	-99.166870	-0.798773	
2.330		-28.368660	2.384294	1682.196655	-5.095010	-103.779526	-1.143186	
2.340		-27.482681	1.168598	1700.434082	-1.375670	-105.257446	-1.237149	
2.350		-27.859192	0.894921	1681.093140	1.601723	-108.137444	-1.494527	
2.360		-27.464491	-2.484442	1645.947510	7.943261	-108.687126	-1.459353	
2.370		-28.552145	-0.844848	1636.222534	7.499826	-110.383438	-1.611311	
2.380		-30.917425	-0.654258	1624.467041	8.139720	-114.237839	-1.330445	
2.390		-30.439243	2.143224	1602.430420	5.634161	-116.125801	-1.272703	
2.400		-29.409578	2.262299	1608.261719	7.348258	-117.071175	-1.340189	
2.410		-31.304960	-1.611136	1611.512207	14.028488	-120.021286	-1.718146	
2.420		-31.471577	-3.718579	1619.814209	19.095911	-120.275208	-2.089699	
2.430		-31.030325	-5.407422	1614.775024	24.311819	-119.732407	-2.145295	
2.440		-30.159389	-4.020169	1604.828613	25.974794	-119.568954	-2.388318	
2.450		-32.227131	-5.007594	1579.878418	29.249847	-123.527084	-2.694717	
2.460		-35.997467	-5.070222	1546.716919	31.705620	-129.727158	-2.813986	
2.470		-36.410084	-6.865933	1491.522583	35.074005	-132.045044	-2.963820	
2.480		-38.186661	-7.879908	1434.315186	37.480740	-135.212738	-2.745988	
2.490		-36.128628	-9.113495	1379.117065	40.433434	-134.613281	-2.747057	
2.500		-38.560974	-5.767610	1330.973267	38.421021	-137.640396	-2.657639	
2.510		-36.249634	-8.215687	1311.860352	43.764179	-136.134201	-2.871920	
2.520		-38.792469	-8.483526	1310.674438	46.939377	-139.205963	-2.976017	
2.530		-37.421417	-10.854868	1323.815552	53.414448	-136.895859	-2.870093	
2.540		-38.324917	-8.707259	1305.661011	53.966663	-136.198196	-2.693413	
2.550		-35.854576	-11.063516	1283.088867	57.400177	-131.016983	-2.760440	
2.560		-38.359726	-10.855700	1239.590454	56.982792	-130.752457	-2.817594	
2.570		-33.594486	-10.023744	1192.054199	56.380138	-121.776505	-2.792193	
2.580		-33.220493	-9.479257	1136.030151	54.643654	-117.319321	-2.498152	
2.590		-30.648252	-8.893538	1105.379028	54.424866	-110.340569	-2.205050	
2.600		-29.613918	-11.813848	1094.406128	60.666527	-106.027344	-2.260741	
2.610		-30.054518	-14.801378	1072.497925	67.350311	-102.673195	-2.092252	
2.620		-27.073666	-14.005689	1059.721191	69.873787	-96.231819	-2.037647	
2.630		-26.646307	-13.002153	1055.181519	71.809921	-93.983315	-2.008349	
2.640		-26.372000	-14.467544	1049.677124	76.424446	-91.250793	-1.858551	
2.650		-28.367670	-15.109967	1022.280945	78.579597	-91.300034	-1.879170	
2.660		-26.872196	-17.055080	966.096924	81.427422	-87.460335	-1.810692	
2.670		-28.346781	-20.302309	927.738403	86.916634	-86.827118	-1.538889	
2.680		-24.278301	-16.780813	903.850159	84.406853	-80.038307	-1.347280	
2.690		-23.651136	-16.844795	879.706299	83.825134	-75.917915	-0.905520	
2.700		-18.760460	-17.343077	847.075928	84.024994	-66.040039	-0.818031	
2.710		-20.192741	-17.110748	821.145752	82.551338	-63.007088	-0.739602	
2.720		-16.835583	-17.097017	812.114197	82.273674	-54.020050	-0.598241	
2.730		-16.121185	-13.919612	800.703064	77.444557	-49.058647	-0.636729	
2.740		-13.953978	-14.655461	804.415771	78.320335	-43.759346	-0.425520	
2.750		-13.614612	-17.067085	798.501831	80.810852	-40.374920	-0.512440	
2.760		-12.141047	-17.188778	796.720398	80.876244	-35.791721	-0.303759	
2.770		-11.529195	-16.341854	760.962524	78.859894	-31.464174	-0.246145	
2.780		-10.569618	-15.377417	722.066528	75.244446	-28.357643	0.011790	
2.790		-12.100815	-13.969738	679.520508	71.122757	-29.795015	0.047347	
2.800		-12.947151	-13.493095	660.757080	68.233788	-32.158520	-0.233879	
2.810		-13.262273	-14.125230	652.931152	66.345482	-32.743263	-0.154151	
2.820		-12.328310	-12.545137	661.689331	62.889954	-31.454426	-0.399452	
2.830		-11.318800	-14.216978	682.891663	63.389278	-27.698870	-0.279210	
2.840		-12.134931	-12.743394	728.187500	60.372154	-26.637388	-0.272287	
2.850		-10.678459	-13.528734	761.773193	59.455853	-23.460371	-0.022814	
2.860		-12.371033	-12.901082	764.416077	56.209198	-22.738113	0.146116	
2.870		-11.650107	-13.429473	757.738220	53.416241	-20.288273	0.539436	
2.880		-12.093804	-11.918639	739.967834	48.315098	-18.756344	0.461750	
2.890		-10.405541	-11.298204	719.084778	45.390362	-16.192488	0.383590	
2.900		-7.002538	-10.096980	707.644226	40.592670	-12.006932	0.565957	
2.910		-8.261423	-7.003954	723.264038	33.483482	-12.198228	0.606504	
2.920		-6.588338	-7.704016	778.951294	32.787930	-10.705317	0.676997	
2.930		-7.972576	-10.701823	836.356323	36.137726	-12.116991	0.268090	
2.940		-2.462637	-11.446700	888.718872	36.816708	-3.374137	0.180391	
2.950		-2.123803	-12.263575	932.305359	36.457737	1.524960	0.341154	
2.960		2.449827	-11.034467	950.844849	33.936535	11.205175	0.385807	
2.970		4.644807	-10.644358	949.738037	33.848518	20.412651	0.345312	
2.980		5.362483	-13.880842	929.105530	38.012703	26.094700	0.563246	
2.990		4.454295	-12.897052	950.854980	36.773888	29.418470	0.602142	
3.000		6.911092	-13.195038	992.249390	36.324657	37.490467	0.832183	
3.010		8.900198	-10.617013	1022.172424	33.049786	45.067802	0.913702	
3.020		11.075935	-12.419765	1020.356384	36.311493	51.887863	0.843253	
3.030		13.198543	-12.107443	991.854614	35.712383	58.073425	0.702548	
3.040		12.796728	-14.713115	963.488525	39.419750	60.055019	0.530468	
3.050		15.233566	-12.493734	955.413330	37.170002	63.119400	0.471855	
3.060		14.214084	-12.391341	960.757385	35.239964	61.409924	0.448233	
3.070		15.618172	-6.654144	988.363525	25.237127	63.033943	0.344356	
3.080		16.101994	-6.980606	1000.918579	22.677191	64.375084	0.319367	
3.090		16.287512	-3.726552	970.176880	17.018309	65.994865	0.267977	
3.100		18.159527	-6.439646	907.334473	18.105349	70.193741	0.452610	
3.110		16.755104	1.222357	848.951355	7.546143	69.958038	0.647859	
3.120		19.961349	-3.156169	803.616455	10.724585	74.393517	0.292062	
3.130		20.263117	-0.458998	791.191223	7.165066	75.290436	0.197100	
3.140		21.927225	-5.140947	804.536804	13.991042	77.691841	0.106246	
3.150		19.738544	-2.431779	813.875366	13.430994	75.290039	-0.259861	
3.160		18.973930	-3.936086	803.009766	15.862459	74.366547	-0.301751	
3.170		20.006054	-0.570896	768.655823	12.548863	73.826279	-0.463828	
3.180		17.290277	-1.573689	742.084290	14.623881	67.566109	-0.482290	
3.190		15.771829	-1.759640	731.809265	15.929708	62.583282	-0.426634	
3.200		14.713309	-4.324180	718.674683	21.365799	59.592255	-0.591615	
3.210		14.025949	-5.464588	717.284729	24.876919	58.314037	-0.540339	
3.220		13.392475	-6.601376	705.880371	27.555740	57.119194	-0.573696	
3.230		12.911598	-6.090149	687.327942	29.877846	56.749187	-0.507993	
3.240		9.620919	-8.746605	656.065857	36.178551	51.839718	-0.752721	
3.250		9.837928	-10.337584	661.092163	40.971516	51.792992	-0.591979	
3.260		8.989380	-8.809226	686.175049	40.587067	49.502384	-0.612780	
3.270		6.969214	-9.730159	716.781128	41.749401	46.166924	-0.695474	
3.280		9.752385	-8.264393	726.547852	39.659466	48.169827	-0.723713	
3.290		9.971512	-9.950672	713.373962	40.541344	47.794048	-0.727771	
3.300		10.875854	-10.218162	673.800720	41.892483	47.494392	-0.583896	
3.310		10.207150	-12.391851	638.176697	45.903557	45.214447	-0.868370	
3.320		10.457888	-11.084907	628.332886	44.895329	44.188610	-0.874234	
3.330		7.336094	-10.982367	652.540588	45.839066	39.357780	-1.069792	
3.340		6.821623	-9.124743	703.678284	44.144321	38.033386	-0.850070	
3.350		3.896481	-9.559936	761.854126	44.913383	31.140659	-0.738331	
3.360		4.523201	-8.548620	788.533447	43.355431	27.770313	-0.411624	
3.370		1.534330	-8.859478	800.397644	43.368080	20.134418	-0.282760	
3.380		2.339894	-6.347084	790.188416	39.009007	18.745779	-0.260920	
3.390		2.847057	-4.646722	771.116272	33.967812	18.473204	-0.307675	
3.400		1.257677	-5.440187	784.417358	31.407379	15.724390	-0.597704	
3.410		0.751378	-5.433222	820.327209	28.836197	14.035942	-0.776511	
3.420		-0.108612	-4.828266	880.478455	26.075909	11.709608	-1.151470	
3.430		2.161108	-6.237745	928.831360	26.037970	12.915978	-1.299480	
3.440		-0.326877	-5.908089	960.121460	24.538527	8.439072	-1.574857	
3.450		-0.044478	-6.029267	986.546692	24.428017	8.036736	-1.496999	
3.460		-0.398670	-7.398905	1024.298584	26.725483	6.989531	-1.100408	
3.470		-0.218278	-9.356832	1046.542969	29.843117	5.541062	-0.670103	
3.480		-1.081198	-6.140173	1075.772095	26.999184	3.175135	-0.382461	
3.490		-0.427160	-5.400539	1093.739624	27.153713	2.427125	-0.068038	
3.500		-2.327484	-8.299939	1112.850708	32.607616	-2.573018	-0.206781	
3.510		-0.555805	-8.369819	1140.842285	35.561687	-4.478510	-0.310989	
3.520		-5.491724	-9.480120	1179.576660	40.212311	-15.003335	-0.460330	
3.530		-4.911715	-10.178992	1226.088379	43.643684	-18.723640	-0.832786	
3.540		-8.083800	-10.669811	1259.313354	45.138668	-25.953960	-0.818878	
3.550		-7.033961	-8.342447	1286.728027	39.945892	-27.110472	-0.855910	
